Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Jonathan Burkardt,de GER,"FW,MF",Mainz 05,23,2000,21,18,"1,538",17.1,8,2,10,7,1,1,2,0,6.1,5.3,2.1,7.4,36,28,101,0.47,0.12,0.59,0.41,0.53,0.36,0.12,0.48,0.31,0.43
Rasmus Carstensen,dk DEN,"DF,FW",Köln,22,2000,23,18,"1,659",18.4,0,0,0,0,0,0,2,1,0.9,0.9,2.6,3.5,32,52,89,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.19,0.05,0.19
Fabio Carvalho,pt POR,MF,RB Leipzig,20,2002,9,1,165,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,8,9,13,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.25,0.12,0.25
El Chadaille Bitshiabu,fr FRA,"DF,MF",RB Leipzig,18,2005,6,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fares Chaïbi,dz ALG,"MF,FW",Eint Frankfurt,20,2002,28,21,"1,912",21.2,2,4,6,2,0,0,2,0,3.1,3.1,6.8,9.8,53,86,143,0.09,0.19,0.28,0.09,0.28,0.14,0.32,0.46,0.14,0.46
Fabio Chiarodia,it ITA,DF,Gladbach,18,2005,7,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Jacob Christensen,dk DEN,MF,Köln,22,2001,7,2,219,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,12,1,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Nnamdi Collins,de GER,DF,Eint Frankfurt,19,2004,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,13,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bambasé Conté,de GER,"MF,FW",Hoffenheim,20,2003,7,0,48,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,2,8,0.00,0.00,0.00,0.00,0.00,0.34,0.07,0.41,0.34,0.41
Tomáš Čvančara,cz CZE,FW,Gladbach,22,2000,21,7,896,10.0,4,1,5,3,1,2,4,0,5.9,4.3,0.7,5.0,12,13,47,0.40,0.10,0.50,0.30,0.40,0.59,0.07,0.66,0.43,0.51
David Datro Fofana,ci CIV,"FW,MF",Union Berlin,20,2002,12,8,682,7.6,1,0,1,1,0,0,0,0,2.8,2.8,0.3,3.1,20,14,66,0.13,0.00,0.13,0.13,0.13,0.37,0.05,0.41,0.37,0.41
Alphonso Davies,ca CAN,DF,Bayern Munich,22,2000,29,24,"2,065",22.9,2,5,7,2,0,0,0,0,1.0,1.0,2.9,3.8,121,117,139,0.09,0.22,0.31,0.09,0.31,0.04,0.12,0.17,0.04,0.17
Olivier Deman,be BEL,DF,Werder Bremen,23,2000,29,14,"1,365",15.2,2,1,3,2,0,0,5,0,1.1,1.1,0.9,2.0,26,40,53,0.13,0.07,0.20,0.13,0.20,0.07,0.06,0.13,0.07,0.13
Sepp van den Berg,nl NED,DF,Mainz 05,21,2001,33,31,"2,839",31.5,3,0,3,3,0,0,9,0,2.7,2.7,0.3,3.0,7,95,6,0.10,0.00,0.10,0.10,0.10,0.08,0.01,0.09,0.08,0.09
Samuele Di Benedetto,de GER,MF,Stuttgart,18,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.30
Justin Diehl,de GER,"FW,MF",Köln,18,2004,7,1,168,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,2,17,0.00,0.00,0.00,0.00,0.00,0.12,0.10,0.23,0.12,0.23
Junior Dina Ebimbe,fr FRA,"MF,DF",Eint Frankfurt,22,2000,31,25,"1,956",21.7,5,3,8,5,0,0,5,0,5.0,5.0,2.9,7.9,57,79,157,0.23,0.14,0.37,0.23,0.37,0.23,0.13,0.36,0.23,0.36
Eren Dinkçi,de GER,"FW,MF",Heidenheim,21,2001,33,33,"2,650",29.4,10,5,15,10,0,0,8,0,4.3,4.3,3.7,8.0,85,89,143,0.34,0.17,0.51,0.34,0.51,0.15,0.13,0.27,0.15,0.27
Damion Downs,us USA,"FW,MF",Köln,19,2004,10,0,181,2.0,2,0,2,2,0,0,0,0,1.0,1.0,0.0,1.0,1,0,5,0.99,0.00,0.99,0.99,0.99,0.51,0.00,0.51,0.51,0.51
Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,21,2002,26,3,581,6.5,2,0,2,2,0,0,2,0,3.0,3.0,0.5,3.5,16,20,35,0.31,0.00,0.31,0.31,0.31,0.46,0.08,0.54,0.46,0.54
Tim Drexler,de GER,DF,Hoffenheim,18,2005,8,6,573,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Julien Duranville,be BEL,"FW,MF",Dortmund,17,2006,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lilian Egloff,de GER,"MF,DF",Stuttgart,20,2002,5,1,106,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,2,2,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
Hugo Ekitike,fr FRA,FW,Eint Frankfurt,21,2002,14,7,716,8.0,4,2,6,4,0,0,3,0,2.4,2.4,1.7,4.1,16,9,60,0.50,0.25,0.75,0.50,0.75,0.30,0.21,0.51,0.30,0.51
Elif Elmas,mk MKD,"MF,FW",RB Leipzig,23,1999,14,2,266,3.0,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,9,9,18,0.00,0.00,0.00,0.00,0.00,0.27,0.04,0.31,0.27,0.31
Arne Engels,be BEL,"MF,DF",Augsburg,19,2003,32,13,"1,405",15.6,3,2,5,3,0,0,1,1,1.8,1.8,1.2,3.0,23,52,62,0.19,0.13,0.32,0.19,0.32,0.12,0.08,0.19,0.12,0.19
Nacho Ferri,es ESP,"FW,MF",Eint Frankfurt,18,2004,8,0,74,0.8,1,0,1,1,0,0,0,0,1.2,1.2,0.0,1.2,0,2,8,1.22,0.00,1.22,1.22,1.22,1.43,0.05,1.48,1.43,1.48
Max Finkgräfe,de GER,"DF,FW",Köln,19,2004,24,18,"1,756",19.5,1,0,1,1,0,0,4,0,1.0,1.0,1.6,2.6,51,53,59,0.05,0.00,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13
Kilian Fischer,de GER,"DF,MF",Wolfsburg,22,2000,6,4,291,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,6,9,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07
Bartol Franjić,hr CRO,MF,Darmstadt 98,23,2000,20,14,"1,229",13.7,0,1,1,0,0,0,5,0,0.3,0.3,0.2,0.5,13,50,14,0.00,0.07,0.07,0.00,0.07,0.02,0.02,0.04,0.02,0.04
Jeremie Frimpong,nl NED,DF,Leverkusen,22,2000,31,27,"2,251",25.0,9,7,16,9,0,0,6,0,8.2,8.2,5.9,14.0,153,49,348,0.36,0.28,0.64,0.36,0.64,0.33,0.23,0.56,0.33,0.56
Shiō Fukuda,jp JPN,"FW,MF",Gladbach,19,2004,5,0,36,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,2,0.00,0.00,0.00,0.00,0.00,0.40,0.07,0.47,0.40,0.47
Jamie Gittens,eng ENG,"FW,MF",Dortmund,18,2004,25,14,"1,058",11.8,1,4,5,1,0,0,1,0,2.2,2.2,2.8,5.0,64,26,105,0.09,0.34,0.43,0.09,0.43,0.19,0.24,0.43,0.19,0.43
Ryan Gravenberch,nl NED,FW,Bayern Munich,21,2002,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,1.92,1.92,0.00,1.92
Brajan Gruda,de GER,"MF,FW",Mainz 05,19,2004,28,19,"1,641",18.2,4,3,7,4,0,0,5,0,3.5,3.5,4.1,7.6,100,71,167,0.22,0.16,0.38,0.22,0.38,0.19,0.23,0.42,0.19,0.42
Ilia Gruev,bg BUL,MF,Werder Bremen,23,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,18,2004,3,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22
Piero Hincapié,ec ECU,DF,Leverkusen,21,2002,26,16,"1,484",16.5,1,2,3,1,0,0,2,0,1.9,1.9,0.5,2.5,34,102,50,0.06,0.12,0.18,0.06,0.18,0.12,0.03,0.15,0.12,0.15
Adam Hložek,cz CZE,"MF,FW",Leverkusen,21,2002,23,5,459,5.1,2,3,5,2,0,0,1,0,3.1,3.1,0.9,4.0,14,13,33,0.39,0.59,0.98,0.39,0.98,0.60,0.18,0.78,0.60,0.78
Benedict Hollerbach,de GER,"FW,MF",Union Berlin,22,2001,28,15,"1,282",14.2,5,0,5,5,0,0,2,0,3.4,3.4,1.3,4.7,49,39,126,0.35,0.00,0.35,0.35,0.35,0.24,0.09,0.33,0.24,0.33
Fraser Hornby,sct SCO,"FW,MF",Darmstadt 98,23,1999,7,1,217,2.4,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,7,2,7,0.00,0.00,0.00,0.00,0.00,0.27,0.14,0.41,0.27,0.41
Denis Huseinbasic,ba BIH,MF,Köln,22,2001,26,18,"1,627",18.1,0,3,3,0,0,0,5,0,0.3,0.3,0.7,1.0,35,93,29,0.00,0.17,0.17,0.00,0.17,0.02,0.04,0.06,0.02,0.06
Joel Imasuen,us USA,FW,Werder Bremen,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nuha Jatta,gm GAM,FW,RB Leipzig,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
David Jurásek,cz CZE,DF,Hoffenheim,22,2000,13,4,496,5.5,0,1,1,0,0,0,1,0,0.2,0.2,1.0,1.1,12,12,38,0.00,0.18,0.18,0.00,0.18,0.03,0.18,0.21,0.03,0.21
Ozan Kabak,tr TUR,DF,Hoffenheim,23,2000,28,28,"2,282",25.4,4,0,4,4,0,0,11,1,2.2,2.2,1.1,3.3,21,110,11,0.16,0.00,0.16,0.16,0.16,0.09,0.04,0.13,0.09,0.13
Jakub Kamiński,pl POL,"FW,MF",Wolfsburg,21,2002,17,4,473,5.3,0,2,2,0,0,0,0,0,0.5,0.5,0.7,1.1,13,18,53,0.00,0.38,0.38,0.00,0.38,0.09,0.13,0.22,0.09,0.22
Mikkel Kaufmann,dk DEN,FW,Union Berlin,22,2001,18,4,486,5.4,1,0,1,1,0,0,0,0,1.3,1.3,1.0,2.3,6,11,34,0.19,0.00,0.19,0.19,0.19,0.24,0.18,0.42,0.24,0.42
Yannik Keitel,de GER,"DF,MF",Freiburg,23,2000,15,11,920,10.2,1,0,1,1,0,0,0,0,0.7,0.7,0.4,1.1,4,48,7,0.10,0.00,0.10,0.10,0.10,0.07,0.04,0.11,0.07,0.11
Thomas Keller,de GER,"MF,FW",Heidenheim,23,1999,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aljoscha Kemlein,de GER,MF,Union Berlin,18,2004,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Luca Kilian,de GER,DF,Köln,23,1999,13,6,635,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Christoph Klarer,at AUT,DF,Darmstadt 98,23,2000,30,28,"2,354",26.2,2,2,4,2,0,0,9,0,1.2,1.2,0.9,2.1,9,64,11,0.08,0.08,0.15,0.08,0.15,0.05,0.04,0.08,0.05,0.08
Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,21,2002,31,24,"2,109",23.4,7,2,9,7,0,0,7,1,5.7,5.7,2.3,8.0,77,57,164,0.30,0.09,0.38,0.30,0.38,0.24,0.10,0.34,0.24,0.34
Mert Kömür,de GER,"MF,DF",Augsburg,18,2005,4,1,118,1.3,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7,4,9,0.76,0.00,0.76,0.76,0.76,0.15,0.02,0.17,0.15,0.17
Manu Koné,fr FRA,MF,Gladbach,22,2001,22,18,"1,561",17.3,1,0,1,1,0,0,4,1,1.2,1.2,1.2,2.4,42,70,56,0.06,0.00,0.06,0.06,0.06,0.07,0.07,0.14,0.07,0.14
Odilon Kossounou,ci CIV,DF,Leverkusen,22,2001,22,21,"1,811",20.1,1,0,1,1,0,0,3,0,0.6,0.6,0.7,1.3,48,141,23,0.05,0.00,0.05,0.05,0.05,0.03,0.03,0.06,0.03,0.06
Matej Kovar,cz CZE,GK,Leverkusen,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Frans Krätzig,de GER,DF,Bayern Munich,20,2003,4,0,56,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,0,7,7,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.84,0.42,0.84
Tom Krauß,de GER,MF,Mainz 05,22,2001,29,13,"1,346",15.0,1,2,3,1,0,0,5,0,0.8,0.8,0.4,1.2,12,68,29,0.07,0.13,0.20,0.07,0.20,0.05,0.03,0.08,0.05,0.08
Mahmut Kücüksahin,,MF,Augsburg,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Maxence Lacroix,fr FRA,DF,Wolfsburg,23,2000,28,27,"2,362",26.2,4,1,5,4,0,0,5,3,0.8,0.8,0.8,1.7,5,79,5,0.15,0.04,0.19,0.15,0.19,0.03,0.03,0.06,0.03,0.06
Hugo Larsson,se SWE,MF,Eint Frankfurt,19,2004,29,21,"1,886",21.0,2,1,3,2,0,0,1,0,1.3,1.3,1.4,2.7,26,68,42,0.10,0.05,0.14,0.10,0.14,0.06,0.07,0.13,0.06,0.13
Jamie Leweling,de GER,"FW,MF",Stuttgart,22,2001,34,17,"1,523",16.9,4,4,8,4,0,0,3,0,6.1,6.1,3.2,9.3,65,35,172,0.24,0.24,0.47,0.24,0.47,0.36,0.19,0.55,0.36,0.55
Matthijs de Ligt,nl NED,DF,Bayern Munich,23,1999,22,16,"1,390",15.4,2,0,2,2,0,0,5,0,1.7,1.7,0.1,1.9,16,98,6,0.13,0.00,0.13,0.13,0.13,0.11,0.01,0.12,0.11,0.12
Jesper Lindstrøm,dk DEN,FW,Eint Frankfurt,23,2000,1,1,83,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,1,9,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
Castello Lukeba,fr FRA,DF,RB Leipzig,20,2002,32,24,"2,191",24.3,1,0,1,1,0,0,3,0,0.8,0.8,0.1,0.9,23,107,9,0.04,0.00,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04
Ian Maatsen,nl NED,DF,Dortmund,21,2002,16,15,"1,264",14.0,2,2,4,2,0,0,5,0,0.9,0.9,1.4,2.3,41,80,49,0.14,0.14,0.28,0.14,0.28,0.07,0.10,0.17,0.07,0.17
Jordy Makengo,fr FRA,DF,Freiburg,21,2001,20,10,"1,026",11.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,27,52,34,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Julián Malatini,ar ARG,DF,Werder Bremen,22,2001,11,6,602,6.7,1,0,1,1,0,0,1,0,1.0,1.0,0.2,1.2,9,27,7,0.15,0.00,0.15,0.15,0.15,0.15,0.04,0.18,0.15,0.18
Lennard Maloney,us USA,MF,Heidenheim,23,1999,29,27,"2,284",25.4,1,1,2,1,0,0,1,0,0.8,0.8,1.1,1.8,3,62,17,0.04,0.04,0.08,0.04,0.08,0.03,0.04,0.07,0.03,0.07
David Mamutovic,de GER,"FW,DF",Mainz 05,22,2000,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eric Martel,de GER,MF,Köln,21,2002,30,29,"2,457",27.3,1,1,2,1,0,0,6,0,2.2,2.2,1.1,3.3,21,75,35,0.04,0.04,0.07,0.04,0.07,0.08,0.04,0.12,0.08,0.12
Roberto Massimo,de GER,"FW,DF",Stuttgart,22,2000,5,0,84,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,18,2005,8,1,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,3,22,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Noah Mbamba,be BEL,MF,Leverkusen,18,2005,3,0,16,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,1,2,1,0.00,5.63,5.63,0.00,5.63,0.14,3.16,3.30,0.14,3.30
Nathanael Mbuku,cd COD,FW,Augsburg,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.56,0.69,1.25,0.56,1.25
Enzo Millot,fr FRA,"MF,FW",Stuttgart,21,2002,31,27,"2,241",24.9,5,4,9,4,1,1,5,0,5.3,4.5,3.9,8.4,46,127,167,0.20,0.16,0.36,0.16,0.32,0.21,0.16,0.37,0.18,0.34
Jovan Milošević,rs SRB,"FW,MF",Stuttgart,18,2005,5,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marko Mladenović,rs SRB,MF,Eint Frankfurt,18,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mateu Morey,es ESP,DF,Dortmund,23,2000,3,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,6,4,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09
Youssoufa Moukoko,de GER,FW,Dortmund,18,2004,20,4,625,6.9,5,0,5,5,0,0,1,0,3.9,3.9,0.3,4.2,16,15,27,0.72,0.00,0.72,0.72,0.72,0.56,0.05,0.61,0.56,0.61
Andreas Müller,de GER,MF,Darmstadt 98,23,2000,11,2,349,3.9,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,3,13,7,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
